Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,SSD,HDD,FlashStorage,Gpu_brand,Price
Dell,Notebook,15.6,1366x768,4,Windows,2.3,0,0,Intel Core i3,128,0,0,AMD,44910.0
Lenovo,Notebook,15.6,1366x768,8,No ,2.2,0,0,Intel Core i7,0,500,0,Nvidia,56610.0
Dell,2 in 1 Convertible,15.6,1920x1080,16,Windows,2.0,1,0,Intel Core i7,512,0,0,Intel,115650.0
Dell,Ultrabook,13.3,3200x1800,16,Windows,1.2,1,0,Intel Core i7,512,0,0,Intel,241200.0
Asus,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,0,1000,0,Nvidia,105210.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.36,0,0,Intel Core i5,256,0,0,AMD,80010.0
HP,Notebook,15.6,1366x768,8,Windows,1.91,0,0,Intel Core i5,256,0,0,Intel,52110.0
Lenovo,Notebook,15.6,1366x768,4,Windows,2.2,0,0,AMD processor,0,500,0,AMD,26910.0
Acer,Notebook,17.3,1600x900,8,Windows,3.3,0,0,Intel Core i3,0,1000,0,Nvidia,56610.0
Asus,Gaming,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,1256,1000,0,Nvidia,220410.0
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel,0,0,512,Intel,115110.0
Asus,Notebook,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,1128,1000,0,Nvidia,157410.0
MSI,Gaming,17.3,1920x1080,16,Windows,2.43,0,1,Intel Core i7,1256,1000,0,Nvidia,175409.1
Dell,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.191,1,1,Intel Core i5,256,0,0,Intel,89910.0
Asus,Gaming,17.3,1920x1080,16,Windows,2.9,0,0,Intel Core i7,1256,1000,0,Nvidia,175410.0
Acer,Netbook,11.6,1366x768,2,Chrome ,1.3,0,0,Other Intel,32,0,0,Intel,15660.0
Acer,Notebook,17.3,1600x900,4,Windows,3.3,0,0,Intel Core i3,0,1000,0,Nvidia,53820.0
Lenovo,Notebook,17.3,1600x900,8,No ,2.8,0,0,Intel Core i5,0,1000,0,Intel,48510.0
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,1128,1000,0,Nvidia,114480.0
Acer,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.2,1,1,Intel Core i7,256,0,0,Intel,103410.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,1,Intel Core i7,256,0,0,Intel,137610.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1128,1000,0,Nvidia,132849.9
HP,Notebook,15.6,1920x1080,6,Windows,2.1,0,0,AMD processor,0,1000,0,AMD,47610.0
Dell,Ultrabook,12.5,1920x1080,8,Windows,1.26,1,0,Intel Core i5,256,0,0,Intel,154203.3
Dell,2 in 1 Convertible,15.0,1920x1080,4,Windows,2.08,1,0,Intel Core i3,0,500,0,Intel,45810.0
Asus,Notebook,15.6,1366x768,4,Windows,2.65,0,0,Other Intel,0,1000,0,Intel,27810.0
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.29,1,0,Intel Core i7,256,0,0,Intel,132930.0
Dell,Notebook,15.6,1366x768,4,Linux,2.18,0,0,Intel Core i5,0,1000,0,Intel,46967.4
Lenovo,Gaming,15.6,1920x1080,16,Windows,2.6,1,1,Intel Core i7,1128,1000,0,Nvidia,92610.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1128,1000,0,Nvidia,103410.0
Lenovo,Netbook,12.5,1920x1080,16,Windows,1.3,1,1,Intel Core i7,512,0,0,Intel,148500.0
Razer,Gaming,14.0,1920x1080,16,Windows,1.95,0,0,Intel Core i7,1000,0,0,Nvidia,314910.0
Dell,Notebook,15.6,1366x768,8,Windows,2.3,1,0,Intel Core i3,0,1000,0,Intel,42210.9
MSI,Gaming,17.3,1920x1080,16,Windows,2.7,0,0,Intel Core i7,1256,1000,0,Nvidia,143820.0
Apple,Ultrabook,11.6,1366x768,4,Mac,1.08,0,0,Intel Core i5,0,0,256,Intel,86310.0
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i3,0,1000,0,Intel,43020.0
HP,Ultrabook,14.0,2560x1440,8,Windows,1.54,0,0,Intel Core i7,256,0,0,Intel,197837.1
Dell,Notebook,15.6,1366x768,4,Windows,2.24,0,0,Intel Core i5,0,500,0,Intel,66330.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i7,1128,1000,0,Nvidia,105210.0
Lenovo,Notebook,13.3,1920x1080,16,Windows,1.4,0,1,Intel Core i7,512,0,0,Intel,134910.0
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.2,0,0,AMD processor,256,0,0,AMD,53781.3
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.45,0,0,Intel Core i7,256,0,0,Intel,115200.0
Acer,Notebook,15.6,1366x768,4,Linux,2.4,0,0,Intel Core i3,0,500,0,Intel,32562.0
Dell,2 in 1 Convertible,17.3,1920x1080,16,Windows,2.77,1,0,Intel Core i7,512,0,0,Nvidia,161910.0
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,256,0,0,Intel,98999.1
Asus,Gaming,15.6,1920x1080,16,Windows,2.5,0,1,Intel Core i7,1256,1000,0,Nvidia,144000.0
Dell,Notebook,14.0,1366x768,4,Windows,1.6,0,0,Intel Core i5,0,500,0,Intel,78750.0
Asus,Gaming,15.6,1920x1080,16,Windows,2.34,0,1,Intel Core i7,1256,1000,0,Nvidia,209250.0
Lenovo,Notebook,15.6,1920x1080,8,No ,2.3,0,1,Intel Core i5,256,0,0,Intel,51570.0
Dell,2 in 1 Convertible,13.3,3200x1800,8,Windows,1.24,1,0,Intel Core i5,256,0,0,Intel,163170.0
Dell,Notebook,15.6,1366x768,4,Linux,2.2,0,0,Other Intel,0,500,0,Intel,29160.0
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,AMD processor,0,500,0,AMD,35910.0
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.4,0,0,Intel Core i3,128,0,0,Nvidia,51210.0
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.9,0,1,Intel Core i5,256,0,0,Intel,96480.0
Dell,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel,0,500,0,Intel,39959.1
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Other Intel,0,1000,0,Intel,30510.0
Asus,Gaming,17.3,1920x1080,16,Windows,4.0,0,1,Intel Core i7,1128,1000,0,Nvidia,171000.0
Dell,Notebook,15.6,1366x768,4,Windows,2.29,0,0,Intel Core i3,0,500,0,Intel,44100.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.32,0,0,Intel Core i7,0,0,0,AMD,80550.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i7,1128,1000,0,Nvidia,110610.0
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,0,Intel Core i5,128,0,0,Intel,74970.9
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel,512,0,0,Intel,65610.0
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,0,1000,0,Intel,41310.0
Acer,Notebook,15.6,1366x768,4,Linux,2.4,0,0,Other Intel,0,500,0,Intel,26010.0
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel,0,500,0,Intel,34110.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,0,1000,0,Nvidia,80910.0
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD processor,0,0,0,AMD,49499.1
Dell,Notebook,15.6,1366x768,8,Linux,2.3,0,0,Intel Core i7,0,1000,0,AMD,72539.1
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel,0,0,32,Intel,18810.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,0,500,0,Nvidia,64828.8
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,128,0,0,Intel,57420.0
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,512,0,0,Intel,134910.0
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel,0,0,64,Intel,20610.0
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,0,1000,0,AMD,68760.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel,0,500,0,Intel,33210.0
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel,512,0,0,Intel,65610.0
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,0,1000,0,Intel,41310.0
Acer,Notebook,15.6,1366x768,4,Linux,2.4,0,0,Other Intel,0,500,0,Intel,26010.0
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel,0,500,0,Intel,34110.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,0,1000,0,Nvidia,80910.0
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD processor,0,0,0,AMD,49499.1
Dell,Notebook,15.6,1366x768,8,Linux,2.3,0,0,Intel Core i7,0,1000,0,AMD,72539.1
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel,0,0,32,Intel,18810.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,0,500,0,Nvidia,64828.8
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,128,0,0,Intel,57420.0
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,512,0,0,Intel,134910.0
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel,0,0,64,Intel,20610.0
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,0,1000,0,AMD,68760.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel,0,500,0,Intel,33210.0
Asus,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,1,Other Intel,512,0,0,Intel,65610.0
Dell,Notebook,15.6,1366x768,6,Windows,2.3,0,0,Intel Core i3,0,1000,0,Intel,41310.0
Acer,Notebook,15.6,1366x768,4,Linux,2.4,0,0,Other Intel,0,500,0,Intel,26010.0
Dell,Notebook,15.6,1366x768,2,Windows,2.2,0,0,Other Intel,0,500,0,Intel,34110.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.6,0,1,Intel Core i7,0,1000,0,Nvidia,80910.0
HP,Notebook,15.6,1920x1080,6,Windows,2.04,0,0,AMD processor,0,0,0,AMD,49499.1
Dell,Notebook,15.6,1366x768,8,Linux,2.3,0,0,Intel Core i7,0,1000,0,AMD,72539.1
HP,Netbook,11.6,1366x768,2,Windows,1.17,0,0,Other Intel,0,0,32,Intel,18810.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Intel Core i7,0,500,0,Nvidia,64828.8
Lenovo,2 in 1 Convertible,14.0,1920x1080,4,Windows,1.8,1,1,Intel Core i7,128,0,0,Intel,57420.0
Lenovo,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.3,1,1,Intel Core i7,512,0,0,Intel,134910.0
Lenovo,Notebook,14.0,1366x768,2,Windows,1.5,0,0,Other Intel,0,0,64,Intel,20610.0
HP,Notebook,15.6,1366x768,6,Windows,2.19,0,0,Intel Core i7,0,1000,0,AMD,68760.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel,0,500,0,Intel,33210.0
